sno,Influencer_ID,Influencer_Name,Platform,Influencer_Tier,Followers,Likes,Comments,Shares,Campaign_ID,Campaign_Cost,Revenue,Campaign_Type,Total_Engagement,Engagement_Rate,Calculated_ROI,CPE,Data_Status,Is_Undervalued_Influencer
4162,INF0739,Influencer_739,Facebook,Nano,556339,21136,2225,482,CAM03693,3718,28687,Product Launch,23843,0.0429,6.7157,0.1559,Verified,No
4166,INF0859,Influencer_859,Instagram,Macro,125188,3577,592,173,CAM04291,4510,21884,Product Launch,4342,0.0347,3.8523,1.0387,Verified,No
4168,INF0859,Influencer_859,Facebook,Mega,642899,29850,3904,1305,CAM04292,2359,27428,Giveaway,35059,0.0545,10.627,0.0673,Verified,No
4169,INF0847,Influencer_847,Youtube,Macro,96490,7407,1129,325,CAM04234,2001,13949,Giveaway,8861,0.0918,5.971,0.2258,Verified,No
4170,INF0810,Influencer_810,Instagram,Micro,677801,26292,4421,372,CAM04046,4971,31034,Product Launch,31085,0.0459,5.243,0.1599,Verified,No
4173,INF0810,Influencer_810,Facebook,Mega,762816,60259,3545,2628,CAM04047,1953,49839,Giveaway,66432,0.0871,24.5192,0.0294,Verified,Yes
4174,INF0848,Influencer_848,Instagram,Micro,516949,28284,1609,938,CAM04236,3101,23761,Product Launch,30831,0.0596,6.6624,0.1006,Verified,No
4175,INF0848,Influencer_848,Youtube,Macro,327541,23166,3863,1041,CAM04237,4052,36489,Giveaway,28070,0.0857,8.0052,0.1444,Verified,No
4178,INF0739,Influencer_739,Youtube,Nano,93469,5074,448,62,CAM03695,4408,22989,Promotion,5584,0.0597,4.2153,0.7894,Verified,No
4182,INF0740,Influencer_740,Instagram,Micro,786183,38010,6617,633,CAM03696,3315,35458,Promotion,45260,0.0576,9.6962,0.0732,Verified,No
4183,INF0860,Influencer_860,Instagram,Mega,907732,11580,1884,505,CAM04296,1414,15715,Giveaway,13969,0.0154,10.1139,0.1012,Verified,No
4185,INF0740,Influencer_740,Youtube,Micro,734177,41603,4105,1452,CAM03697,3682,39213,Promotion,47160,0.0642,9.6499,0.0781,Verified,No
4186,INF0860,Influencer_860,Facebook,Nano,245084,19302,3470,356,CAM04297,480,12940,Giveaway,23128,0.0944,25.9583,0.0208,Verified,Yes
4189,INF0811,Influencer_811,Instagram,Micro,21704,568,57,10,CAM04051,4766,16747,Giveaway,635,0.0293,2.5138,7.5055,Verified,No
4191,INF0811,Influencer_811,Facebook,Macro,413136,10739,2144,461,CAM04052,2881,15860,Product Launch,13344,0.0323,4.505,0.2159,Verified,No
4192,INF0741,Influencer_741,Facebook,Mega,997378,26861,2225,340,CAM03701,3666,27301,Promotion,29426,0.0295,6.4471,0.1246,Verified,No
4193,INF0741,Influencer_741,Youtube,Nano,862354,27109,3617,655,CAM03702,954,20844,Promotion,31381,0.0364,20.8491,0.0304,Verified,Yes
4194,INF0811,Influencer_811,Youtube,Micro,903414,30108,4969,759,CAM04053,3687,26763,Giveaway,35836,0.0397,6.2587,0.1029,Verified,No
4195,INF0860,Influencer_860,Youtube,Micro,123207,6822,1314,182,CAM04298,2445,10232,Giveaway,8318,0.0675,3.1849,0.2939,Verified,No
4197,INF0741,Influencer_741,Instagram,Micro,921408,11686,2311,151,CAM03703,4366,29421,Giveaway,14148,0.0154,5.7387,0.3086,Verified,No
4203,INF0812,Influencer_812,Instagram,Nano,95957,3323,398,162,CAM04056,564,4116,Promotion,3883,0.0405,6.2979,0.1452,Verified,No
4205,INF0861,Influencer_861,Youtube,Mega,285728,8039,1187,316,CAM04301,2903,15685,Product Launch,9542,0.0334,4.403,0.3042,Verified,No
4206,INF0812,Influencer_812,Facebook,Mega,118982,11221,575,435,CAM04057,390,7845,Product Launch,12231,0.1028,19.1154,0.0319,Verified,No
4207,INF0742,Influencer_742,Facebook,Mega,648584,46203,4998,1682,CAM03706,947,35820,Promotion,52883,0.0815,36.8247,0.0179,Verified,Yes
4209,INF0742,Influencer_742,Youtube,Micro,692805,40087,3415,1770,CAM03707,4080,48580,Promotion,45272,0.0653,10.9069,0.0901,Verified,No
4211,INF0742,Influencer_742,Instagram,Micro,432140,13356,765,288,CAM03708,3568,20223,Product Launch,14409,0.0333,4.6679,0.2476,Verified,No
4215,INF0813,Influencer_813,Instagram,Macro,362175,26141,2869,288,CAM04061,4231,30576,Promotion,29298,0.0809,6.2267,0.1444,Verified,No
4216,INF0849,Influencer_849,Facebook,Mega,978128,22210,2372,819,CAM04241,3094,31727,Product Launch,25401,0.026,9.2544,0.1218,Verified,No
4219,INF0813,Influencer_813,Facebook,Nano,524890,29241,5812,966,CAM04063,2998,29409,Product Launch,36019,0.0686,8.8095,0.0832,Verified,No
4220,INF0849,Influencer_849,Youtube,Micro,908576,74508,9339,2849,CAM04243,4076,75739,Giveaway,86696,0.0954,17.5817,0.047,Verified,No
4221,INF0861,Influencer_861,Instagram,Macro,451686,13512,1445,547,CAM04302,2452,33201,Product Launch,15504,0.0343,12.5404,0.1582,Verified,No
4224,INF0849,Influencer_849,Instagram,Mega,153931,2420,445,119,CAM04245,3357,8910,Product Launch,2984,0.0194,1.6542,1.125,Verified,No
4226,INF0850,Influencer_850,Facebook,Micro,674705,7710,1295,173,CAM04246,3498,12557,Giveaway,9178,0.0136,2.5898,0.3811,Verified,No
4227,INF0814,Influencer_814,Facebook,Micro,667699,65457,13066,2682,CAM04066,3792,76335,Promotion,81205,0.1216,19.1305,0.0467,Verified,No
4228,INF0850,Influencer_850,Instagram,Macro,695175,51715,6692,2016,CAM04247,839,41181,Promotion,60423,0.0869,48.0834,0.0139,Verified,Yes
4232,INF0814,Influencer_814,Youtube,Micro,606452,34472,6811,1065,CAM04068,1069,31333,Product Launch,42348,0.0698,28.3106,0.0252,Verified,Yes
4233,INF0850,Influencer_850,Youtube,Micro,801677,38266,7004,757,CAM04250,1549,38144,Promotion,46027,0.0574,23.6249,0.0337,Verified,Yes
4234,INF0851,Influencer_851,Facebook,Micro,85926,6823,1279,300,CAM04251,4976,11586,Product Launch,8402,0.0978,1.3284,0.5922,Verified,No
4235,INF0814,Influencer_814,Instagram,Micro,442624,18556,3483,925,CAM04069,724,19005,Giveaway,22964,0.0519,25.25,0.0315,Verified,Yes
4236,INF0851,Influencer_851,Youtube,Nano,395470,28767,4679,1418,CAM04252,1581,27399,Product Launch,34864,0.0882,16.3302,0.0453,Verified,No
4238,INF0851,Influencer_851,Instagram,Nano,146662,11220,2105,508,CAM04253,4794,32584,Promotion,13833,0.0943,5.7968,0.3466,Verified,No
4240,INF0743,Influencer_743,Instagram,Macro,365793,11592,691,361,CAM03711,388,7998,Product Launch,12644,0.0346,19.6134,0.0307,Verified,No
4242,INF0815,Influencer_815,Instagram,Macro,835910,58704,4006,1210,CAM04071,2994,45610,Product Launch,63920,0.0765,14.2338,0.0468,Verified,No
4243,INF0743,Influencer_743,Facebook,Nano,111760,1198,211,57,CAM03712,219,1254,Promotion,1466,0.0131,4.726,0.1494,Verified,No
4246,INF0743,Influencer_743,Youtube,Nano,549682,39007,4204,2572,CAM03713,2660,47317,Promotion,45783,0.0833,16.7883,0.0581,Verified,No
4251,INF0815,Influencer_815,Facebook,Macro,677761,25931,1869,487,CAM04074,3837,31065,Promotion,28287,0.0417,7.0962,0.1356,Verified,No
4252,INF0861,Influencer_861,Facebook,Macro,266870,2819,201,53,CAM04303,1562,8021,Giveaway,3073,0.0115,4.1351,0.5083,Verified,No
4257,INF0816,Influencer_816,Youtube,Nano,168831,8925,464,93,CAM04076,2863,17023,Promotion,9482,0.0562,4.9459,0.3019,Verified,No
4260,INF0816,Influencer_816,Facebook,Mega,386052,31144,3436,898,CAM04077,3560,34249,Giveaway,35478,0.0919,8.6205,0.1003,Verified,No
4261,INF0816,Influencer_816,Instagram,Nano,139192,6606,1005,297,CAM04078,743,6988,Giveaway,7908,0.0568,8.4051,0.094,Verified,No
4262,INF0862,Influencer_862,Youtube,Nano,638534,37409,3684,1090,CAM04306,2982,39383,Giveaway,42183,0.0661,12.2069,0.0707,Verified,No
4263,INF0879,Influencer_879,Facebook,Micro,532197,41772,4797,1633,CAM04393,2606,33435,Promotion,48202,0.0906,11.83,0.0541,Verified,No
4265,INF0862,Influencer_862,Facebook,Micro,286177,26810,4332,526,CAM04307,2571,30208,Promotion,31668,0.1107,10.7495,0.0812,Verified,No
4266,INF0879,Influencer_879,Youtube,Micro,194537,8408,1049,155,CAM04394,4469,23565,Giveaway,9612,0.0494,4.273,0.4649,Verified,No
4268,INF0862,Influencer_862,Instagram,Micro,85622,4597,780,220,CAM04308,413,4518,Giveaway,5597,0.0654,9.9395,0.0738,Verified,No
4270,INF0817,Influencer_817,Facebook,Mega,878036,71340,11934,1010,CAM04081,216,55951,Product Launch,84284,0.096,258.0324,0.0026,Verified,Yes
4272,INF0880,Influencer_880,Youtube,Micro,517307,51818,9798,709,CAM04396,277,42755,Giveaway,62325,0.1205,153.3502,0.0044,Verified,Yes
4275,INF0880,Influencer_880,Instagram,Mega,910736,83497,16615,3203,CAM04397,2640,74421,Product Launch,103315,0.1134,27.1898,0.0256,Verified,No
4276,INF0863,Influencer_863,Facebook,Mega,243778,21879,2254,334,CAM04311,73,15276,Giveaway,24467,0.1004,208.2603,0.003,Verified,Yes
4277,INF0817,Influencer_817,Youtube,Nano,613231,47113,8688,733,CAM04083,2097,43958,Product Launch,56534,0.0922,19.9623,0.0371,Verified,No
4279,INF0817,Influencer_817,Instagram,Micro,253140,3030,253,103,CAM04084,3689,20388,Promotion,3386,0.0134,4.5267,1.0895,Verified,No
4282,INF0906,Influencer_906,Youtube,Micro,232106,8711,847,390,CAM04528,3023,17015,Product Launch,9948,0.0429,4.6285,0.3039,Verified,No
4284,INF0863,Influencer_863,Instagram,Micro,563686,39598,3789,1115,CAM04313,1649,31332,Promotion,44502,0.0789,18.0006,0.0371,Verified,No
4288,INF0881,Influencer_881,Instagram,Nano,662051,64269,12685,1799,CAM04401,3752,66734,Product Launch,78753,0.119,16.7862,0.0476,Verified,No
4291,INF0881,Influencer_881,Youtube,Mega,152257,6617,494,121,CAM04402,1611,8799,Product Launch,7232,0.0475,4.4618,0.2228,Verified,No
4292,INF0907,Influencer_907,Facebook,Nano,808691,14331,1893,442,CAM04531,3300,16421,Giveaway,16666,0.0206,3.9761,0.198,Verified,No
4293,INF0864,Influencer_864,Youtube,Micro,517307,2116,329,59,CAM04316,947,2862,Promotion,2504,0.0048,2.0222,0.3782,Verified,No
4294,INF0818,Influencer_818,Instagram,Nano,746413,1049698,6350,2547,CAM04086,4454,61896,Giveaway,1058595,1.4182,12.8967,0.0042,Suspicious,No
4295,INF0881,Influencer_881,Facebook,Macro,751880,21159,2001,304,CAM04403,2734,20094,Promotion,23464,0.0312,6.3497,0.1165,Verified,No
4296,INF0907,Influencer_907,Instagram,Nano,870046,38975,5034,1212,CAM04532,4291,38341,Promotion,45221,0.052,7.9352,0.0949,Verified,No
4301,INF0864,Influencer_864,Instagram,Micro,584959,49460,8345,1922,CAM04318,1370,43113,Product Launch,59727,0.1021,30.4693,0.0229,Verified,Yes
4302,INF0818,Influencer_818,Facebook,Micro,487431,26694,3450,310,CAM04088,1166,24739,Promotion,30454,0.0625,20.217,0.0383,Verified,No
4305,INF0818,Influencer_818,Youtube,Micro,370538,32487,2503,1561,CAM04089,737,25199,Product Launch,36551,0.0986,33.1913,0.0202,Verified,Yes
4307,INF0882,Influencer_882,Youtube,Nano,39009,2690,475,54,CAM04406,791,5711,Giveaway,3219,0.0825,6.22,0.2457,Verified,No
4308,INF0907,Influencer_907,Youtube,Macro,11623,622,34,28,CAM04535,3056,10337,Promotion,684,0.0588,2.3825,4.4678,Verified,No
4310,INF0864,Influencer_864,Facebook,Micro,706667,52264,7660,2132,CAM04320,2595,45278,Giveaway,62056,0.0878,16.4482,0.0418,Verified,No
4312,INF0908,Influencer_908,Facebook,Nano,688099,8679,1388,361,CAM04536,2706,10451,Giveaway,10428,0.0152,2.8622,0.2595,Verified,No
4313,INF0819,Influencer_819,Instagram,Macro,527779,10111,638,322,CAM04091,3608,22426,Product Launch,11071,0.021,5.2156,0.3259,Verified,No
4314,INF0865,Influencer_865,Instagram,Micro,542025,6004,615,82,CAM04321,4653,19568,Product Launch,6701,0.0124,3.2055,0.6944,Verified,No
4315,INF0882,Influencer_882,Instagram,Nano,160219,10516,663,313,CAM04408,2194,17846,Promotion,11492,0.0717,7.134,0.1909,Verified,No
4321,INF0883,Influencer_883,Facebook,Micro,653392,17420,3118,832,CAM04411,3557,29072,Giveaway,21370,0.0327,7.1732,0.1664,Verified,No
4322,INF0865,Influencer_865,Facebook,Mega,684233,40679,3436,1774,CAM04323,261,29839,Promotion,45889,0.0671,113.3257,0.0057,Verified,Yes
4324,INF0883,Influencer_883,Youtube,Micro,802176,43791,8448,1532,CAM04412,2492,38777,Product Launch,53771,0.067,14.5606,0.0463,Verified,No
4329,INF0865,Influencer_865,Youtube,Mega,586484,37612,2156,856,CAM04325,3280,34362,Promotion,40624,0.0693,9.4762,0.0807,Verified,No
4330,INF0909,Influencer_909,Facebook,Nano,878631,71851,5339,2497,CAM04541,672,51938,Product Launch,79687,0.0907,76.2887,0.0084,Verified,Yes
4332,INF0819,Influencer_819,Youtube,Nano,736002,43913,8323,1447,CAM04093,670,38997,Promotion,53683,0.0729,57.2045,0.0125,Verified,Yes
4333,INF0866,Influencer_866,Youtube,Macro,395710,30951,521,222,CAM04326,433,4739,Promotion,31694,0.0801,9.9446,0.0137,Verified,No
4334,INF0909,Influencer_909,Youtube,Micro,634796,47913,6357,1394,CAM04542,128,36622,Giveaway,55664,0.0877,285.1094,0.0023,Verified,Yes
4337,INF0866,Influencer_866,Facebook,Mega,442299,24619,3436,581,CAM04327,2971,32023,Product Launch,28636,0.0647,9.7785,0.1038,Verified,No
4338,INF0909,Influencer_909,Instagram,Nano,784508,76521,11049,3441,CAM04543,2385,64584,Promotion,91011,0.116,26.0792,0.0262,Verified,Yes
4339,INF0884,Influencer_884,Instagram,Macro,472819,29737,4321,786,CAM04416,861,25441,Giveaway,34844,0.0737,28.5482,0.0247,Verified,Yes
4344,INF0866,Influencer_866,Instagram,Micro,343510,7716,1480,284,CAM04329,154,7258,Promotion,9480,0.0276,46.1299,0.0162,Verified,Yes
4345,INF0820,Influencer_820,Facebook,Macro,400056,30951,831,668,CAM04096,884,14157,Giveaway,32450,0.0811,15.0147,0.0272,Verified,No
4347,INF0884,Influencer_884,Facebook,Nano,510522,43424,7575,2077,CAM04418,1421,38845,Product Launch,53076,0.104,26.3364,0.0268,Verified,Yes
4349,INF0910,Influencer_910,Youtube,Nano,800963,67809,10522,3362,CAM04546,1574,61067,Giveaway,81693,0.102,37.7973,0.0193,Verified,Yes
4350,INF0867,Influencer_867,Instagram,Micro,32604,2494,297,84,CAM04331,2126,4473,Giveaway,2875,0.0882,1.104,0.7395,Verified,No
4351,INF0910,Influencer_910,Facebook,Mega,105445,6465,900,90,CAM04547,3290,19578,Giveaway,7455,0.0707,4.9508,0.4413,Verified,No
4352,INF0910,Influencer_910,Instagram,Macro,791233,76747,5290,903,CAM04548,3677,59685,Giveaway,82940,0.1048,15.232,0.0443,Verified,No
4353,INF0867,Influencer_867,Facebook,Mega,220077,21622,2690,917,CAM04332,3714,18885,Giveaway,25229,0.1146,4.0848,0.1472,Verified,No
4358,INF0911,Influencer_911,Instagram,Micro,101156,8024,931,295,CAM04551,1712,13001,Promotion,9250,0.0914,6.594,0.1851,Verified,No
4361,INF0868,Influencer_868,Youtube,Macro,893213,67308,10744,1269,CAM04336,2555,63007,Giveaway,79321,0.0888,23.6603,0.0322,Verified,No
4363,INF0868,Influencer_868,Facebook,Micro,304149,21624,1554,439,CAM04337,3169,20154,Product Launch,23617,0.0776,5.3597,0.1342,Verified,No
4364,INF0911,Influencer_911,Facebook,Macro,750337,47410,6168,2075,CAM04554,989,40972,Product Launch,55653,0.0742,40.4277,0.0178,Verified,Yes
4365,INF0868,Influencer_868,Instagram,Micro,779247,23802,1618,473,CAM04338,615,15594,Giveaway,25893,0.0332,24.3561,0.0238,Verified,Yes
4366,INF0911,Influencer_911,Youtube,Macro,367746,10677,1559,123,CAM04555,4183,10474,Product Launch,12359,0.0336,1.5039,0.3385,Verified,No
4369,INF0912,Influencer_912,Youtube,Micro,753344,25739,4811,564,CAM04556,4354,37377,Promotion,31114,0.0413,7.5845,0.1399,Verified,No
4372,INF0869,Influencer_869,Instagram,Mega,753731,19383,2836,654,CAM04341,1100,17635,Promotion,22873,0.0303,15.0318,0.0481,Verified,No
4373,INF0912,Influencer_912,Instagram,Mega,81436,6070,830,116,CAM04557,2133,8706,Product Launch,7016,0.0862,3.0816,0.304,Verified,No
4375,INF0869,Influencer_869,Youtube,Macro,711542,66874,12986,2990,CAM04342,3652,67843,Giveaway,82850,0.1164,17.5769,0.0441,Verified,No
4377,INF0820,Influencer_820,Youtube,Nano,719096,67495,8946,2349,CAM04100,209,52496,Product Launch,78790,0.1096,250.177,0.0027,Verified,Yes
4381,INF0821,Influencer_821,Youtube,Micro,320692,15271,2295,515,CAM04101,449,12678,Promotion,18081,0.0564,27.2361,0.0248,Verified,Yes
4382,INF0912,Influencer_912,Facebook,Micro,253585,22635,3062,249,CAM04560,2852,17907,Promotion,25946,0.1023,5.2788,0.1099,Verified,No
4383,INF0869,Influencer_869,Facebook,Nano,852496,82768,5343,3816,CAM04345,3097,65571,Giveaway,91927,0.1078,20.1724,0.0337,Verified,No
4385,INF0913,Influencer_913,Instagram,Nano,872176,54844,6824,2557,CAM04561,3453,46163,Product Launch,64225,0.0736,12.369,0.0538,Verified,No
4386,INF0870,Influencer_870,Instagram,Micro,703409,62713,5505,682,CAM04346,350,41398,Product Launch,68900,0.098,117.28,0.0051,Verified,Yes
4387,INF0821,Influencer_821,Facebook,Nano,541323,52276,5922,2122,CAM04103,3550,56476,Product Launch,60320,0.1114,14.9087,0.0589,Verified,No
4390,INF0870,Influencer_870,Facebook,Mega,716681,41960,4686,2000,CAM04347,4779,58470,Promotion,48646,0.0679,11.2348,0.0982,Verified,No
4391,INF0821,Influencer_821,Instagram,Nano,27907,1869,269,29,CAM04104,2313,5078,Giveaway,2167,0.0777,1.1954,1.0674,Verified,No
4393,INF0913,Influencer_913,Youtube,Micro,110582,10822,1206,216,CAM04563,3007,17966,Promotion,12244,0.1107,4.9747,0.2456,Verified,No
4398,INF0822,Influencer_822,Facebook,Macro,662645,31793,2858,878,CAM04106,3924,27276,Promotion,35529,0.0536,5.9511,0.1104,Verified,No
4401,INF0822,Influencer_822,Youtube,Micro,595598,32086,4332,650,CAM04107,4246,43554,Giveaway,37068,0.0622,9.2577,0.1145,Verified,No
4402,INF0871,Influencer_871,Instagram,Micro,631134,19438,1470,630,CAM04351,2447,19553,Product Launch,21538,0.0341,6.9906,0.1136,Verified,No
4403,INF0914,Influencer_914,Youtube,Macro,910808,69021,11597,2361,CAM04566,1871,61390,Promotion,82979,0.0911,31.8113,0.0225,Verified,Yes
4406,INF0914,Influencer_914,Instagram,Micro,246851,21715,3372,402,CAM04567,652,17379,Product Launch,25489,0.1033,25.6549,0.0256,Verified,Yes
4407,INF0871,Influencer_871,Facebook,Micro,439343,5183,857,165,CAM04353,875,4656,Giveaway,6205,0.0141,4.3211,0.141,Verified,No
4410,INF0885,Influencer_885,Youtube,Nano,602845,43856,8285,1687,CAM04421,1030,41919,Product Launch,53828,0.0893,39.6981,0.0191,Verified,Yes
4413,INF0885,Influencer_885,Instagram,Mega,77022,6260,808,163,CAM04422,2988,12019,Giveaway,7231,0.0939,3.0224,0.4132,Verified,No
4414,INF0823,Influencer_823,Instagram,Mega,774913,41019,6935,1443,CAM04111,624,35514,Giveaway,49397,0.0637,55.9135,0.0126,Verified,Yes
4415,INF0872,Influencer_872,Facebook,Nano,950669,66065,6323,1932,CAM04356,1751,48043,Product Launch,74320,0.0782,26.4375,0.0236,Verified,Yes
4417,INF0823,Influencer_823,Youtube,Micro,485827,29622,5034,1458,CAM04112,2565,26993,Product Launch,36114,0.0743,9.5236,0.071,Verified,No
4418,INF0823,Influencer_823,Facebook,Nano,904320,65197,3323,2741,CAM04113,4914,66751,Promotion,71261,0.0788,12.5838,0.069,Verified,No
4419,INF0872,Influencer_872,Instagram,Nano,626304,47909,6334,663,CAM04357,4402,49965,Giveaway,54906,0.0877,10.3505,0.0802,Verified,No
4424,INF0872,Influencer_872,Youtube,Nano,620194,36496,2749,1453,CAM04359,748,27873,Product Launch,40698,0.0656,36.2634,0.0184,Verified,Yes
4425,INF0914,Influencer_914,Facebook,Mega,89760,1991,347,41,CAM04569,3991,4143,Product Launch,2379,0.0265,0.0381,1.6776,Verified,No
4426,INF0824,Influencer_824,Instagram,Mega,247888,21202,2573,930,CAM04116,620,19380,Product Launch,24705,0.0997,30.2581,0.0251,Verified,Yes
4429,INF0915,Influencer_915,Instagram,Nano,487760,35745,1928,1000,CAM04571,3715,30714,Promotion,38673,0.0793,7.2676,0.0961,Verified,No
4432,INF0824,Influencer_824,Facebook,Macro,802291,65992,6949,2398,CAM04119,1330,49335,Product Launch,75339,0.0939,36.094,0.0177,Verified,Yes
4435,INF0915,Influencer_915,Youtube,Macro,757649,43689,4721,1661,CAM04574,755,35010,Giveaway,50071,0.0661,45.3709,0.0151,Verified,Yes
4442,INF0916,Influencer_916,Youtube,Macro,506494,44243,5078,513,CAM04576,2438,39078,Product Launch,49834,0.0984,15.0287,0.0489,Verified,No
4443,INF0873,Influencer_873,Facebook,Nano,874759,73064,12385,2041,CAM04361,2089,67950,Giveaway,87490,0.1,31.5275,0.0239,Verified,Yes
4445,INF0873,Influencer_873,Instagram,Nano,237021,10792,1379,297,CAM04362,2377,18880,Giveaway,12468,0.0526,6.9428,0.1906,Verified,No
4448,INF0916,Influencer_916,Facebook,Micro,471998,5021,276,79,CAM04579,2986,5599,Promotion,5376,0.0114,0.8751,0.5554,Verified,No
4450,INF0916,Influencer_916,Instagram,Macro,554941,16675,3257,591,CAM04580,4852,24239,Promotion,20523,0.037,3.9957,0.2364,Verified,No
4451,INF0873,Influencer_873,Youtube,Nano,810989,21424,2638,509,CAM04365,1143,17012,Product Launch,24571,0.0303,13.8836,0.0465,Verified,No
4452,INF0917,Influencer_917,Facebook,Micro,315454,22114,3973,1067,CAM04581,505,20519,Promotion,27154,0.0861,39.6317,0.0186,Verified,Yes
4453,INF0874,Influencer_874,Facebook,Nano,281267,21218,1109,404,CAM04366,4966,33633,Product Launch,22731,0.0808,5.7727,0.2185,Verified,No
4454,INF0933,Influencer_933,Facebook,Nano,523121,7029,1328,121,CAM04663,3900,8685,Promotion,8478,0.0162,1.2269,0.46,Verified,No
4458,INF0933,Influencer_933,Youtube,Macro,280854,27448,3869,1066,CAM04665,844,24922,Giveaway,32383,0.1153,28.5284,0.0261,Verified,Yes
4459,INF0874,Influencer_874,Youtube,Nano,642910,21833,1987,559,CAM04367,1491,19866,Promotion,24379,0.0379,12.3239,0.0612,Verified,No
4461,INF0934,Influencer_934,Instagram,Macro,402699,20475,3744,522,CAM04666,3549,22315,Giveaway,24741,0.0614,5.2877,0.1434,Verified,No
4463,INF0917,Influencer_917,Instagram,Macro,276677,8622,1437,187,CAM04585,1132,7608,Giveaway,10246,0.037,5.7208,0.1105,Verified,No
4464,INF0934,Influencer_934,Facebook,Micro,409854,9824,680,165,CAM04667,3518,8807,Giveaway,10669,0.026,1.5034,0.3297,Verified,No
4466,INF0918,Influencer_918,Instagram,Micro,978435,26052,3636,1155,CAM04586,4135,31510,Product Launch,30843,0.0315,6.6203,0.1341,Verified,No
4468,INF0934,Influencer_934,Youtube,Nano,71805,2493,443,99,CAM04669,2800,9565,Promotion,3035,0.0423,2.4161,0.9226,Verified,No
4469,INF0918,Influencer_918,Facebook,Micro,744245,52617,4663,2459,CAM04587,2432,43325,Product Launch,59739,0.0803,16.8146,0.0407,Verified,No
