Influencer_ID,Influencer_Name,Platform,Influencer_Tier,Followers,Avg_Likes,Avg_Comments,Avg_Shares,Campaign_ID,Campaign_Cost,Revenue,ROI,Campaign_Type
INF0938,Influencer_938,Instagram,Macro,338686,,4729,778,CAM04689,2892,30985,9.71,Giveaway
INF0938,Influencer_938,TikTok,Nano,477718,28960,5314,701,CAM04690,3188,38674,11.13,Product Launch
INF0939,Influencer_939,Instagram,Micro,405140,11638,1451,536,CAM04691,1546,10027,5.49,Giveaway
INF0939,Influencer_939,Instagram,Macro,22942,2089,293,23,CAM04692,98,"$1,973 ",19.13,Giveaway
INF0939,Influencer_939,YouTube,Micro,425053,26532,4970,275,CAM04693,683,23321,33.14,Giveaway
INF0939,Influencer_939,Instagram,Mega,847593,34945,5036,423,CAM04694,3407,27644,7.11,Promotion
INF0939,Influencer_939,Instagram,Macro,219962,5640,583,254,CAM04695,"$4,170 ",9649,1.31,Product Launch
INF0940,Influencer_940,TikTok,Nano,741894,42301,7725,1981,CAM04696,1254,38926,30.04,Giveaway
INF0940,influencer_940,YouTube,Micro,519275,36304,2612,1342,CAM04697,2650,37422,13.12,Product Launch
INF0940,Influencer_940,TikTok,Micro,812460,1142581.725,7866,2827,CAM04698,213,54798,256.27,Product Launch
INF0940,Influencer_940,Instagram,Micro,50253,,251,85,CAM04699,2708,4745,0.75,Giveaway
INF0940,Influencer_940,YouTube,Nano,418100,587983.9242,3787,1399,CAM04700,4269,35619,7.34,Product Launch
INF0941,Influencer_941,YouTube,Macro,269636,7976,1267,105,CAM04701,,8768,10.51,Product Launch
INF0941,Influencer_941,TikTok,Macro,144606,4917,300,237,CAM04702,3698,17196,3.65,Product Launch
INF0941,Influencer_941,Instagram,Micro,486341,47693,3705,777,CAM04703,2499,32491,12,Promotion
INF0941,Influencer_941,TikTok,Nano,712960,55431,8036,2611,CAM04704,2303,55289,23.01,Product Launch
INF0941,Influencer_941,TikTok,Micro,807458,17680,1699,445,CAM04705,1333,18005,12.51,Promotion
INF0942,Influencer_942,TikTok,Micro,942910,70984,8779,3548,CAM04706,957,"$60,407 ",62.12,Giveaway
INF0942,Influencer_942,Instagram,Micro,285949,21566,2232,708,CAM04707,3178,24178,6.61,Giveaway
INF0942,Influencer_942,Instagram,Nano,712392,21693,1712,804,CAM04708,4565,17802,2.9,Product Launch
INF0942,Influencer_942,TikTok,Macro,783475,22509,2964,983,CAM04709,560,18499,32.03,Product Launch
INF0942,Influencer_942,YouTube,Micro,708456,17397,1781,850,CAM04710,2357,21406,8.08,Giveaway
INF0943,Influencer_943,Instagram,Micro,731084,55055,7534,660,CAM04711,3941,53958,12.69,Promotion
INF0943,Influencer_943,YouTube,Macro,977593,66704,10897,1524,CAM04712,3699,70336,18.01,Product Launch
INF0943,Influencer_943,Instagram,Nano,993410,67180,10837,1457,CAM04713,640,54455,84.09,Product Launch
INF0943,Influencer_943,YouTube,Mega,209997,15160,1506,349,CAM04714,2638,17231,5.53,Giveaway
 INF0943 ,Influencer_943,TikTok,Nano,15698,757,144,22, CAM04715 ,3037,2694,-0.11,Giveaway
INF0944,Influencer_944,YouTube,Nano,244549,18004,3525,301,CAM04716,830,15661,17.87,Promotion
INF0944,Influencer_944,YouTube,Nano,812563,,3687,1605,CAM04717,3918,45642,10.65,Promotion
INF0944,Influencer_944,YouTube,Micro,744259,71923,7087,2698,CAM04718,4072,57041,13.01,Promotion
 INF0944 ,Influencer_944,TikTok,Micro,877555,61921,10551,741, CAM04719 ,4120,54995,12.35,Promotion
INF0944,Influencer_944,Instagram,Micro,286835,10432,932,346,CAM04720,706,7915,10.21,Promotion
INF0945,Influencer_945,Instagram,Mega,844950,1188273.18,1521,747,CAM04721,3904,31120,6.97,Promotion
INF0945,Influencer_945,TikTok,Nano,198564,8419,1239,242,CAM04722,496,7500,14.12,Product Launch
INF0945,Influencer_945,Instagram,Mega,772841,25624,3236,822,CAM04723,428,21388,48.97,Promotion
 INF0945 ,Influencer_945,TikTok,Micro,916980,32218,1639,600, CAM04724 ,"$2,063 ",27169,12.17,Giveaway
INF0945,Influencer_945,TikTok,Macro,,18963,2108,217,CAM04725,1969,22731,10.54,Giveaway
INF0946,Influencer_946,Instagram,Mega,590814,38130,3083,773,CAM04726,4126,41250,9,Promotion
INF0946,Influencer_946,Instagram,Mega,103473,4146,620,134,CAM04727,3808,5509,0.45,Giveaway
INF0946,influencer_946,YouTube,Micro,653556,50145,3703,1736,CAM04728,4022,"$47,409 ",10.79,Promotion
INF0946,Influencer_946,Instagram,Micro,317772,23892,4134,368,CAM04729,4737,26496,4.59,Product Launch
INF0946,Influencer_946,YouTube,Macro,489714,30300,2360,456,CAM04730,,24326,23.28,Promotion
INF0947,Influencer_947,Instagram,Macro,497885,27983,1691,529,CAM04731,1859,22480,11.09,Promotion
INF0947,Influencer_947,Instagram,Nano,915580,16659,1190,641,CAM04732,3184,13860,3.35,Product Launch
INF0947,Influencer_947,YouTube,Nano,235558,22372,1399,704,CAM04733,3421,30861,8.02,Product Launch
INF0947,influencer_947,YouTube,Micro,325822,29644,3441,1413,CAM04734,2861,36279,11.68,Promotion
INF0947,Influencer_947,Instagram,Micro,602798,40567,5303,1390,CAM04735,3617,35649,8.86,Giveaway
INF0948,Influencer_948,YouTube,Mega,581509,44346,3307,1054,CAM04736,1735,37429,20.57,Giveaway
INF0948,Influencer_948,TikTok,Nano,451507,31926,5560,1013,CAM04737,382,26692,68.87,Product Launch
INF0948,Influencer_948,Instagram,Micro,828898,64823,5646,2496,CAM04738,,49497,23.25,Promotion
INF0948,Influencer_948,YouTube,Micro,895662,73649,11841,2901,CAM04739,1116,64951,57.2,Product Launch
INF0948,Influencer_948,TikTok,Micro,83753,5697,1015,189,CAM04740,4304,13278,2.09,Promotion
INF0949,Influencer_949,Instagram,Macro,,5467,318,270,CAM04741,757,7324,8.68,Promotion
INF0949,Influencer_949,Instagram,Micro,27467,1990,155,22,CAM04742,726,2910,3.01,Product Launch
INF0949,Influencer_949,Instagram,Micro,489085,16505,2215,442,CAM04743,3284,21250,5.47,Product Launch
INF0949,Influencer_949,TikTok,Macro,910026,90691,8015,3464,CAM04744,1435,68787,46.94,Product Launch
INF0949,Influencer_949,YouTube,Nano,274087,11752,1259,424,CAM04745,3143,19231,5.12,Promotion
INF0950,Influencer_950,Instagram,Nano,727765,65864,8365,2357,CAM04746,4919,68053,12.83,Product Launch
INF0950,Influencer_950,TikTok,Macro,729543,34007,3538,1048,CAM04747,2317,30014,11.95,Giveaway
INF0950,Influencer_950,YouTube,Nano,609412,15210,1076,357,CAM04748,4766,"$20,628 ",3.33,Product Launch
INF0950,Influencer_950,TikTok,Micro,575738,33293,5403,653,CAM04749,3737,43092,10.53,Giveaway
INF0950,Influencer_950,TikTok,Micro,,69807,10497,1496,CAM04750,2777,62604,21.54,Product Launch
INF0951,Influencer_951,TikTok,Macro,113489,1700,173,59,CAM04751,2057,2492,0.21,Promotion
INF0951,Influencer_951,YouTube,Micro,706563,44608,6957,1970,CAM04752,4024,44191,9.98,Giveaway
INF0951,Influencer_951,Instagram,Mega,189052,1903,195,27,CAM04753,1375,3569,1.6,Giveaway
INF0951,Influencer_951,YouTube,Micro,529057,44242,6911,452,CAM04754,3117,41969,12.46,Promotion
INF0951,Influencer_951,Instagram,Micro,616275,44014,4876,1417,CAM04755,398,32417,80.45,Giveaway
INF0952,Influencer_952,YouTube,Macro,362470,21743,4117,837,CAM04756,3201,30997,8.68,Product Launch
INF0952,Influencer_952,YouTube,Micro,655325,35562,4373,1249,CAM04757,1682,34019,19.23,Product Launch
 INF0952 ,Influencer_952,YouTube,Micro,209569,10848,1588,353, CAM04758 ,1920,"$14,723 ",6.67,Giveaway
INF0952,Influencer_952,Instagram,Macro,205234,17892,1749,483,CAM04759,4257,31694,6.45,Promotion
INF0952,Influencer_952,Instagram,Micro,489371,42748,4132,429,CAM04760,3262,31374,8.62,Product Launch
INF0953,Influencer_953,YouTube,Mega,429435,16605,1113,574,CAM04761,3535,21102,4.97,Promotion
INF0953,Influencer_953,Instagram,Nano,590779,50542,3462,1390,CAM04762,3402,36913,9.85,Giveaway
INF0953,Influencer_953,YouTube,Macro,195251,7828,882,82,CAM04763,3621,17759,3.9,Giveaway
INF0953,Influencer_953,YouTube,Nano,824947,24278,1740,557,CAM04764,3943,18892,3.79,Product Launch
INF0953,Influencer_953,Instagram,Mega,717606,24884,3400,556,CAM04765,1648,25021,14.18,Product Launch
INF0954,Influencer_954,TikTok,Macro,980226,13851,2377,379,CAM04766,417,11720,27.11,Product Launch
INF0954,Influencer_954,Instagram,Micro,148621,4177,325,201,CAM04767,3719,11366,2.06,Giveaway
INF0954,Influencer_954,YouTube,Micro,,32928,3059,791,CAM04768,783,24424,30.19,Product Launch
INF0954,Influencer_954,Instagram,Micro,140911,10041,1528,233,CAM04769,2603,10505,3.04,Promotion
INF0954,Influencer_954,YouTube,Macro,993954,45344,7241,1802,CAM04770,2565,45143,16.6,Product Launch
INF0955,Influencer_955,Instagram,Micro,780177,52780,5316,619,CAM04771,3652,45965,11.59,Product Launch
INF0955,Influencer_955,Instagram,Macro,,26138,2343,267,CAM04772,1436,18842,12.12,Promotion
INF0955,Influencer_955,YouTube,Macro,719649,25055,4538,393,CAM04773,3379,"$30,216 ",7.94,Giveaway
INF0955,Influencer_955,TikTok,Micro,446849,15561,1488,361,CAM04774,3489,14216,3.07,Product Launch
INF0955,Influencer_955,TikTok,Macro,419872,28655,3260,1056,CAM04775,4292,35340,7.23,Giveaway
INF0956,Influencer_956,TikTok,Macro,4474,372,63,18,CAM04776,4855,21267,3.38,Promotion
INF0956,Influencer_956,YouTube,Micro,665645,23611,2754,583,CAM04777,1904,23552,11.37,Product Launch
INF0956,Influencer_956,Instagram,Nano,794978,23016,,249,CAM04778,"$4,595 ",38093,7.29,Giveaway
INF0956,Influencer_956,YouTube,Macro,535305,8506,1194,424,CAM04779,1733,15398,7.89,Giveaway
INF0956,Influencer_956,YouTube,Micro,427993,8856,1332,316,CAM04780,2322,9409,3.05,Promotion
INF0957,Influencer_957,TikTok,Micro,64470,3822,296,101,CAM04781,1774,9151,4.16,Promotion
INF0957,Influencer_957,TikTok,Micro,36031,2088,381,58,CAM04782,"$3,336 ",5687,0.7,Giveaway
INF0957,Influencer_957,YouTube,Nano,342908,12059,699,181,CAM04783,,18538,6.97,Promotion
INF0957,Influencer_957,Instagram,Micro,220866,7380,1173,302,CAM04784,4000,9811,1.45,Giveaway
INF0957,Influencer_957,TikTok,Micro,488720,39169,6383,795,CAM04785,4806,43500,8.05,Giveaway
INF0958,Influencer_958,YouTube,Micro,660796,24294,2941,347,CAM04786,1837,22000,10.98,Product Launch
INF0958,Influencer_958,TikTok,Macro,35349,2856,241,39,CAM04787,945,5707,5.04,Giveaway
INF0958,Influencer_958,Instagram,Nano,700583,49911,8040,1301,CAM04788,1911,44961,22.53,Giveaway
INF0958,influencer_958,TikTok,Nano,726748,28822,5534,867,CAM04789,3505,39019,10.13,Product Launch
INF0958,Influencer_958,TikTok,Nano,636565,25775,3271,573,CAM04790,3472,34787,9.02,Giveaway
INF0959,Influencer_959,Instagram,Nano,682595,34470,4567,813,CAM04791,3709,35132,8.47,Giveaway
INF0959,Influencer_959,YouTube,Micro,117969,11493,1451,362,CAM04792,4981,30756,5.17,Promotion
INF0959,Influencer_959,YouTube,Nano,399629,4962,761,111,CAM04793,,6122,3.43,Product Launch
INF0959,Influencer_959,YouTube,Micro,802394,66904,6324,3280,CAM04794,2159,57438,25.6,Product Launch
INF0959,Influencer_959,Instagram,Nano,778331,41129,4936,1221,CAM04795,"$3,749 ",46344,11.36,Promotion
INF0960,Influencer_960,Instagram,Micro,94745,7949,611,322,CAM04796,"$4,694 ",25888,4.52,Promotion
INF0960,Influencer_960,YouTube,Micro,658082,64491,7545,1314,CAM04797,1631,52382,31.12,Promotion
INF0960,Influencer_960,YouTube,Macro,,3956,209,196,CAM04798,3212,"$5,026 ",0.56,Promotion
INF0960,Influencer_960,Instagram,Macro,996310,23976,1523,749,CAM04799,938,18365,18.58,Product Launch
INF0960,Influencer_960,YouTube,Macro,86509,3707,463,185,CAM04800,3244,18615,4.74,Product Launch
 INF0961 ,Influencer_961,Instagram,Micro,19444,1464,82,61, CAM04801 ,3956,9928,1.51,Giveaway
INF0961,Influencer_961,Instagram,Mega,713599,16741,3152,323,CAM04802,844,15441,17.3,Promotion
INF0961,Influencer_961,TikTok,Nano,289413,14468,2720,604,CAM04803,2046,16981,7.3,Promotion
INF0961,Influencer_961,TikTok,Micro,879033,77484,12765,3225,CAM04804,4095,80896,18.75,Giveaway
INF0961,Influencer_961,YouTube,Micro,334304,,1468,568,CAM04805,4108,22027,4.36,Product Launch
INF0962,Influencer_962,YouTube,Micro,656300,22640,1701,339,CAM04806,2272,20754,8.13,Giveaway
INF0962,Influencer_962,Instagram,Micro,458943,23524,,664,CAM04807,3876,26231,5.77,Product Launch
INF0962,Influencer_962,YouTube,Mega,595163,6395,612,219,CAM04808,"$4,077 ",8801,1.16,Product Launch
INF0962,Influencer_962,Instagram,Micro,2495,35,5,1,CAM04809,2284,6918,2.03,Product Launch
INF0962,Influencer_962,TikTok,Micro,858556,66513,5814,669,CAM04810,3575,59503,15.64,Giveaway
INF0963,Influencer_963,Instagram,Macro,726085,23544,2360,491,CAM04811,1963,25077,11.77,Giveaway
INF0963,Influencer_963,TikTok,Micro,375325,36094,6564,807,CAM04812,1560,34452,21.08,Product Launch
INF0963,Influencer_963,Instagram,Mega,594739,29704,5167,699,CAM04813,2815,30607,9.87,Giveaway
 INF0963 ,Influencer_963,TikTok,Micro,362521,16263,,295, CAM04814 ,3603,24617,5.83,Giveaway
INF0963,Influencer_963,Instagram,Mega,533586,47632,2631,2055,CAM04815,2907,39831,12.7,Giveaway
INF0964,Influencer_964,YouTube,Micro,564779,24577,3792,495,CAM04816,3686,21080,4.72,Product Launch
INF0964,Influencer_964,Instagram,Micro,,19900,2472,962,CAM04817,"$4,495 ",21994,3.89,Product Launch
INF0964,influencer_964,TikTok,Macro,984918,91922,16977,4100,CAM04818,3446,86643,24.14,Giveaway
INF0964,Influencer_964,TikTok,Micro,518062,28742,4109,561,CAM04819,1461,24541,15.8,Giveaway
INF0964,Influencer_964,Instagram,Micro,561180,30742,3965,1163,CAM04820,3335,"$30,852 ",8.25,Promotion
INF0965,Influencer_965,Instagram,Micro,995667,99109,7150,3340,CAM04821,2933,77388,25.39,Product Launch
INF0965,influencer_965,TikTok,Micro,629322,56187,5643,1173,CAM04822,4478,61037,12.63,Giveaway
INF0965,Influencer_965,TikTok,Micro,314260,7321,1196,233,CAM04823,293,6719,21.93,Promotion
INF0965,Influencer_965,TikTok,Micro,715204,,1250,166,CAM04824,3276,21486,5.56,Promotion
INF0965,Influencer_965,TikTok,Micro,47537,1773,162,51,CAM04825,1365,5757,3.22,Promotion
INF0966,Influencer_966,TikTok,Nano,466463,10599,1160,134,CAM04826,471,9447,19.06,Giveaway
INF0966,Influencer_966,Instagram,Micro,213441,15714,1545,687,CAM04827,2502,23423,8.36,Product Launch
 INF0966 ,influencer_966,TikTok,Micro,865813,70922,13685,2784, CAM04828 ,3390,75928,21.4,Giveaway
INF0966,Influencer_966,Instagram,Micro,758508,27946,2442,822,CAM04829,235,19813,83.31,Product Launch
INF0966,Influencer_966,YouTube,Macro,82481,1855,228,54,CAM04830,2283,"$11,264 ",3.93,Giveaway
INF0967,Influencer_967,YouTube,Nano,601050,41340,8145,523,CAM04831,587,34872,58.41,Product Launch
INF0967,Influencer_967,YouTube,Micro,76302,3665,327,182,CAM04832,1863,8199,3.4,Product Launch
INF0967,Influencer_967,TikTok,Nano,799003,42912,8437,1847,CAM04833,3804,40336,9.6,Product Launch
INF0967,Influencer_967,Instagram,Macro,261513,20723,2116,647,CAM04834,708,"$18,007 ",24.43,Product Launch
INF0967,Influencer_967,TikTok,Nano,578486,40235,2424,1138,CAM04835,4631,36615,6.91,Promotion
INF0968,Influencer_968,Instagram,Macro,689373,26316,1807,703,CAM04836,2960,29594,9,Giveaway
INF0968,Influencer_968,Instagram,Nano,954523,55199,8913,581,CAM04837,1178,44769,37,Giveaway
INF0968,Influencer_968,TikTok,Micro,943777,18341,1710,904,CAM04838,3839,20497,4.34,Promotion
INF0968,Influencer_968,Instagram,Micro,327986,3610,527,55,CAM04839,760,4085,4.38,Product Launch
INF0968,Influencer_968,Instagram,Micro,137718,7573,620,267,CAM04840,3005,11852,2.94,Giveaway
INF0969,Influencer_969,TikTok,Micro,901477,59859,11893,2732,CAM04841,628,53570,84.3,Promotion
INF0969,Influencer_969,YouTube,Micro,366656,36612,4836,981,CAM04842,495,28886,57.36,Promotion
INF0969,Influencer_969,YouTube,Micro,,8067,1170,111,CAM04843,2484,16601,5.68,Product Launch
INF0969,Influencer_969,TikTok,Micro,32455,1923,382,36,CAM04844,4641,12379,1.67,Promotion
INF0969,Influencer_969,TikTok,Micro,34275,2217,352,64,CAM04845,3197,7696,1.41,Product Launch
INF0970,Influencer_970,YouTube,Mega,549754,32173,2434,843,CAM04846,3624,39260,9.83,Product Launch
INF0970,Influencer_970,TikTok,Nano,708535,59024,9251,735,CAM04847,560,47415,83.67,Giveaway
INF0970,Influencer_970,Instagram,Micro,472394,10440,1188,356,CAM04848,4292,20961,3.88,Promotion
INF0970,influencer_970,TikTok,Micro,963286,37182,3316,882,CAM04849,3330,36443,9.94,Giveaway
INF0970,Influencer_970,TikTok,Macro,389790,29929,,1357,CAM04850,3559,38063,9.69,Giveaway
INF0971,Influencer_971,TikTok,Micro,792955,74334,4450,2947,CAM04851,1711,57896,32.84,Product Launch
INF0971,Influencer_971,TikTok,Nano,724361,66828,9202,1687,CAM04852,2642,"$59,992 ",21.71,Promotion
INF0971,Influencer_971,YouTube,Micro,140674,13261,2227,554,CAM04853,4885,18792,2.85,Promotion
INF0971,influencer_971,YouTube,Micro,889079,24247,4718,1172,CAM04854,2665,26429,8.92,Promotion
INF0971,Influencer_971,TikTok,Nano,268784,23414,3315,663,CAM04855,3031,22578,6.45,Giveaway
INF0972,Influencer_972,YouTube,Macro,710447,60301,3834,1457,CAM04856,1482,44218,28.84,Giveaway
INF0972,Influencer_972,Instagram,Nano,243030,12895,1500,617,CAM04857,739,11934,15.15,Promotion
INF0972,Influencer_972,TikTok,Micro,990171,78121,8494,3002,CAM04858,"$2,184 ",65388,28.94,Promotion
INF0972,Influencer_972,TikTok,Nano,474459,7391,407,185,CAM04859,4466,11404,1.55,Giveaway
INF0972,Influencer_972,YouTube,Micro,220502,15670,1323,477,CAM04860,1993,16363,7.21,Giveaway
INF0973,Influencer_973,Instagram,Nano,415436,38370,4838,1430,CAM04861,699,29936,41.83,Promotion
INF0973,Influencer_973,Instagram,Nano,185992,6543,662,122,CAM04862,917,"$6,500 ",6.09,Giveaway
INF0973,Influencer_973,YouTube,Macro,107889,9504,785,114,CAM04863,2111,"$8,066 ",2.82,Giveaway
INF0973,Influencer_973,YouTube,Nano,656768,55309,9230,1936,CAM04864,2903,51126,16.61,Giveaway
INF0973,Influencer_973,TikTok,Micro,971490,31804,4022,1564,CAM04865,3762,38494,9.23,Giveaway
INF0974,Influencer_974,TikTok,Macro,801273,53248,5093,2361,CAM04866,4561,61034,12.38,Product Launch
INF0974,Influencer_974,YouTube,Nano,,1125,129,37,CAM04867,1034,5088,3.92,Product Launch
INF0974,Influencer_974,Instagram,Nano,820817,24425,1479,584,CAM04868,50,15840,315.8,Giveaway
INF0974,Influencer_974,YouTube,Micro,439589,22616,3346,812,CAM04869,4488,21340,3.75,Product Launch
INF0974,Influencer_974,TikTok,Macro,298991,24354,4694,468,CAM04870,977,"$20,884 ",20.38,Product Launch
INF0975,Influencer_975,YouTube,Nano,149016,9860,1938,138,CAM04871,1788,16870,8.44,Promotion
INF0975,Influencer_975,YouTube,Macro,746178,35405,3861,789,CAM04872,4811,39772,7.27,Product Launch
INF0975,Influencer_975,YouTube,Micro,717170,8546,463,390,CAM04873,4359,14554,2.34,Promotion
INF0975,Influencer_975,Instagram,Macro,264547,3945,673,167,CAM04874,1299,6954,4.35,Promotion
INF0975,Influencer_975,Instagram,Micro,667903,53567,6900,2585,CAM04875,3094,47804,14.45,Promotion
INF0976,Influencer_976,Instagram,Nano,284407,15892,3042,412,CAM04876,4355,17794,3.09,Product Launch
INF0976,Influencer_976,TikTok,Nano,165330,14342,1788,346,CAM04877,"$2,761 ",13580,3.92,Product Launch
INF0976,Influencer_976,Instagram,Micro,998925,72068,11786,1113,CAM04878,,62623,38.53,Product Launch
 INF0976 ,Influencer_976,Instagram,Micro,,39077,7172,988, CAM04879 ,291,32493,110.66,Giveaway
INF0976,Influencer_976,Instagram,Micro,181956,17267,1282,617,CAM04880,2174,19215,7.84,Promotion
INF0977,Influencer_977,TikTok,Micro,532467,18576,1287,369,CAM04881,4352,15582,2.58,Promotion
INF0977,Influencer_977,TikTok,Nano,634552,39613,7444,1616,CAM04882,3461,41226,10.91,Giveaway
INF0977,Influencer_977,Instagram,Nano,637355,25479,1493,583,CAM04883,1832,18444,9.07,Product Launch
INF0977,Influencer_977,YouTube,Macro,178734,11433,1795,140,CAM04884,780,9916,11.71,Giveaway
INF0977,Influencer_977,Instagram,Micro,379192,28799,,1366,CAM04885,2031,27486,12.53,Product Launch
INF0978,Influencer_978,YouTube,Macro,889740,34715,4538,1699,CAM04886,333,27983,83.03,Giveaway
INF0978,Influencer_978,YouTube,Macro,578552,14470,1099,256,CAM04887,3754,26379,6.03,Giveaway
INF0978,Influencer_978,Instagram,Nano,265278,26465,3398,840,CAM04888,3739,28843,6.71,Product Launch
INF0978,Influencer_978,YouTube,Macro,173238,9083,902,187,CAM04889,3846,13227,2.44,Promotion
INF0978,Influencer_978,YouTube,Micro,490464,40005,2098,1070,CAM04890,4299,31105,6.24,Giveaway
INF0979,influencer_979,TikTok,Macro,198559,17169,3339,642,CAM04891,3248,21011,5.47,Giveaway
INF0979,Influencer_979,YouTube,Nano,999517,76824,11136,2612,CAM04892,956,64737,66.72,Giveaway
INF0979,Influencer_979,Instagram,Micro,15012,1138,103,37,CAM04893,4974,22784,3.58,Promotion
INF0979,Influencer_979,Instagram,Micro,133409,7104,1040,296,CAM04894,410,6609,15.12,Giveaway
INF0979,Influencer_979,YouTube,Micro,956939,22382,3988,777,CAM04895,1634,26161,15.01,Product Launch
INF0980,Influencer_980,Instagram,Nano,609441,19742,1696,602,CAM04896,"$4,091 ",30933,6.56,Product Launch
INF0980,Influencer_980,YouTube,Macro,11091,743,87,25,CAM04897,2179,2395,0.1,Giveaway
INF0980,Influencer_980,Instagram,Macro,297542,21596,3630,602,CAM04898,4018,25375,5.32,Product Launch
INF0980,Influencer_980,TikTok,Micro,653667,53430,5299,1297,CAM04899,416,39048,92.87,Promotion
INF0980,Influencer_980,Instagram,Macro,28679,2279,,83,CAM04900,904,4882,4.4,Promotion
INF0981,Influencer_981,TikTok,Macro,789688,14763,2719,547,CAM04901,4226,25554,5.05,Giveaway
INF0981,Influencer_981,YouTube,Nano,432238,36138,4875,1587,CAM04902,4775,51508,9.79,Giveaway
INF0981,Influencer_981,TikTok,Micro,569309,7614,1115,233,CAM04903,"$1,034 ",10423,9.08,Product Launch
INF0981,Influencer_981,YouTube,Nano,622779,58554,5761,1742,CAM04904,"$1,504 ",48447,31.21,Promotion
